Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
E05;Unkn13_MST0275_3uL_Qty or ID;Unkn13;Unkn13;Treshold;32.6940097941479;46.9705822875392;RSq (dRn);Slope (dRn)
E06;Unkn13_MST0275_3uL_Qty or ID;Unkn13;Unkn13;Treshold;32.6176415794671;49.4207311262033;RSq (dRn);Slope (dRn)
E07;Unkn21_MST0560_3uL_Qty or ID;Unkn21;Unkn21;Treshold;30.5264166805927;198.895009272964;RSq (dRn);Slope (dRn)
E08;Unkn21_MST0560_3uL_Qty or ID;Unkn21;Unkn21;Treshold;30.7063037985393;176.443774418191;RSq (dRn);Slope (dRn)
E09;Unkn21_MST0560_3uL_Qty or ID;Unkn21;Unkn21;Treshold;30.7426700316266;172.222702179971;RSq (dRn);Slope (dRn)
E10;Unkn29_MST0489_3uL_Qty or ID;Unkn29;Unkn29;Treshold;40.9773550992203;0.189038356333375;RSq (dRn);Slope (dRn)
E11;Unkn29_MST0489_3uL_Qty or ID;Unkn29;Unkn29;Treshold;40.2957241510047;0.297615533306377;RSq (dRn);Slope (dRn)
E12;Unkn29_MST0489_3uL_Qty or ID;Unkn29;Unkn29;Treshold;41.0364984226902;0.181738773564364;RSq (dRn);Slope (dRn)
F01;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;36.9842711406915;3;RSq (dRn);Slope (dRn)
F02;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;37.1830861181368;3;RSq (dRn);Slope (dRn)
F03;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;37.0996201142918;3;RSq (dRn);Slope (dRn)
F04;Unkn14_MST0191_3uL_Qty or ID;Unkn14;Unkn14;Treshold;34.63475533957;12.9010481069111;RSq (dRn);Slope (dRn)
F05;Unkn14_MST0191_3uL_Qty or ID;Unkn14;Unkn14;Treshold;34.5179593784795;13.9443609366647;RSq (dRn);Slope (dRn)
F06;Unkn14_MST0191_3uL_Qty or ID;Unkn14;Unkn14;Treshold;34.4408802084131;14.6786941955348;RSq (dRn);Slope (dRn)
F07;Unkn22_MST0450_3uL_Qty or ID;Unkn22;Unkn22;Treshold;26.6622778067197;2606.20206033752;RSq (dRn);Slope (dRn)
F08;Unkn22_MST0450_3uL_Qty or ID;Unkn22;Unkn22;Treshold;26.7584614619012;2444.52721284029;RSq (dRn);Slope (dRn)
F09;Unkn22_MST0450_3uL_Qty or ID;Unkn22;Unkn22;Treshold;26.8482149152668;2302.71969506079;RSq (dRn);Slope (dRn)
F10;Unkn30_MST0183_3uL_Qty or ID;Unkn30;Unkn30;Treshold;30.1931190752079;248.314906823106;RSq (dRn);Slope (dRn)
F11;Unkn30_MST0183_3uL_Qty or ID;Unkn30;Unkn30;Treshold;30.3523879791404;223.330154973176;RSq (dRn);Slope (dRn)
F12;Unkn30_MST0183_3uL_Qty or ID;Unkn30;Unkn30;Treshold;30.3378601121934;225.500940398263;RSq (dRn);Slope (dRn)
G01;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;40.1923031306673;0.3;RSq (dRn);Slope (dRn)
G02;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;40.554835815415;0.3;RSq (dRn);Slope (dRn)
G03;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;38.8416354676147;0.3;RSq (dRn);Slope (dRn)
G04;Unkn15_MST0177_3uL_Qty or ID;Unkn15;Unkn15;Treshold;28.0499956811832;1034.48662687798;RSq (dRn);Slope (dRn)
G05;Unkn15_MST0177_3uL_Qty or ID;Unkn15;Unkn15;Treshold;28.0658264307449;1023.63974310079;RSq (dRn);Slope (dRn)
G06;Unkn15_MST0177_3uL_Qty or ID;Unkn15;Unkn15;Treshold;27.8679395387012;1167.8031409451;RSq (dRn);Slope (dRn)
G07;Unkn23_MST0422_3uL_Qty or ID;Unkn23;Unkn23;Treshold;35.6332267826553;6.63589173311992;RSq (dRn);Slope (dRn)
G08;Unkn23_MST0422_3uL_Qty or ID;Unkn23;Unkn23;Treshold;35.2902811005221;8.33811940455125;RSq (dRn);Slope (dRn)
G09;Unkn23_MST0422_3uL_Qty or ID;Unkn23;Unkn23;Treshold;35.5847466452303;6.85359097770097;RSq (dRn);Slope (dRn)
G10;Unkn31_MST0215_3uL_Qty or ID;Unkn31;Unkn31;Treshold;33.0033413320568;38.2276191803106;RSq (dRn);Slope (dRn)
G11;Unkn31_MST0215_3uL_Qty or ID;Unkn31;Unkn31;Treshold;33.2268141715079;32.9424671267478;RSq (dRn);Slope (dRn)
G12;Unkn31_MST0215_3uL_Qty or ID;Unkn31;Unkn31;Treshold;33.5334710505102;26.8584442573213;RSq (dRn);Slope (dRn)
H01;NegCtrl08_NTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H02;NegCtrl08_NTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H03;NegCtrl08_NTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H04;Unkn16_MST0179_3uL_Qty or ID;Unkn16;Unkn16;Treshold;30.1100416719475;262.437622386483;RSq (dRn);Slope (dRn)
H05;Unkn16_MST0179_3uL_Qty or ID;Unkn16;Unkn16;Treshold;30.1954185968659;247.935003272354;RSq (dRn);Slope (dRn)
H06;Unkn16_MST0179_3uL_Qty or ID;Unkn16;Unkn16;Treshold;30.0792541710369;267.872940907682;RSq (dRn);Slope (dRn)
H07;Unkn24_MST0527_3uL_Qty or ID;Unkn24;Unkn24;Treshold;40.359247570041;0.285290081208912;RSq (dRn);Slope (dRn)
H08;Unkn24_MST0527_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H09;Unkn24_MST0527_3uL_Qty or ID;Unkn24;Unkn24;Treshold;40.269441821731;0.302869538239283;RSq (dRn);Slope (dRn)
H10;Unkn32_MSTNEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H11;Unkn32_MSTNEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H12;Unkn32_MSTNEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
