Well;replno;smpltp;templvol;QtyID;Replicate;WellType;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;qpcrno;MONISprojectno;AssayID;speciesabbr;plateno;qpcrrundate
F03;Std06;std1E0;3uL;QtyorID;Std06;Std06;Treshold;NaN;3;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
F04;Unkn14;MST0533;3uL;QtyorID;Unkn14;Unkn14;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
F05;Unkn14;MST0533;3uL;QtyorID;Unkn14;Unkn14;Treshold;46.792184664122;0.0195492613500068;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
F06;Unkn14;MST0533;3uL;QtyorID;Unkn14;Unkn14;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
F07;Unkn22;MST0448;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
F08;Unkn22;MST0448;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
F09;Unkn22;MST0448;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
F10;Unkn30;MST0501;3uL;QtyorID;Unkn30;Unkn30;Treshold;48.5373840093628;0.00678881310517565;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
F11;Unkn30;MST0501;3uL;QtyorID;Unkn30;Unkn30;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
F12;Unkn30;MST0501;3uL;QtyorID;Unkn30;Unkn30;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G01;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G02;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G03;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G04;Unkn15;MST0526;3uL;QtyorID;Unkn15;Unkn15;Treshold;47.067162374204;0.0165484077873314;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G05;Unkn15;MST0526;3uL;QtyorID;Unkn15;Unkn15;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G06;Unkn15;MST0526;3uL;QtyorID;Unkn15;Unkn15;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G07;Unkn23;MST0553;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G08;Unkn23;MST0553;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G09;Unkn23;MST0553;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G10;Unkn31;MST0447;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G11;Unkn31;MST0447;3uL;QtyorID;Unkn31;Unkn31;Treshold;49.2744687796196;0.00434303298354896;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
G12;Unkn31;MST0447;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H01;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H02;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H03;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H04;Unkn16;MST0529;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H05;Unkn16;MST0529;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H06;Unkn16;MST0529;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H07;Unkn24;MST0412;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H08;Unkn24;MST0412;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H09;Unkn24;MST0412;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H10;Unkn32;MST0395;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H11;Unkn32;MST0395;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
H12;Unkn32;MST0395;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0780;MONIS5biorad;assid04;Psever;plt03;qpcrrundate20201218
A01;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;30.0752070441981;300000;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A02;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;29.4569103950269;300000;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A03;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;28.8804013888872;300000;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A04;Unkn09;MST0379;3uL;QtyorID;Unkn09;Unkn09;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A05;Unkn09;MST0379;3uL;QtyorID;Unkn09;Unkn09;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A06;Unkn09;MST0379;3uL;QtyorID;Unkn09;Unkn09;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A07;Unkn17;MST0530;3uL;QtyorID;Unkn17;Unkn17;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A08;Unkn17;MST0530;3uL;QtyorID;Unkn17;Unkn17;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A09;Unkn17;MST0530;3uL;QtyorID;Unkn17;Unkn17;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A10;Unkn25;MST0353;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A11;Unkn25;MST0353;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A12;Unkn25;MST0353;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B01;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;32.7178336883667;30000;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B02;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;31.6434831985132;30000;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B03;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;32.6592087724431;30000;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B04;Unkn10;MST0367;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B05;Unkn10;MST0367;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B06;Unkn10;MST0367;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B07;Unkn18;MST0384;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B08;Unkn18;MST0384;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B09;Unkn18;MST0384;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B10;Unkn26;MST0378;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B11;Unkn26;MST0378;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
B12;Unkn26;MST0378;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C01;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;37.0798281427258;3000;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C02;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;36.9190740043345;3000;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C03;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;39.3286183944777;3000;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C04;Unkn11;MST0502;3uL;QtyorID;Unkn11;Unkn11;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C05;Unkn11;MST0502;3uL;QtyorID;Unkn11;Unkn11;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C06;Unkn11;MST0502;3uL;QtyorID;Unkn11;Unkn11;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C07;Unkn19;MST0386;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C08;Unkn19;MST0386;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C09;Unkn19;MST0386;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C10;Unkn27;MST0551;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C11;Unkn27;MST0551;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
C12;Unkn27;MST0551;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D01;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;NaN;300;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D02;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;41.6537739890673;300;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D03;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;NaN;300;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D04;Unkn12;MST0462;3uL;QtyorID;Unkn12;Unkn12;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D05;Unkn12;MST0462;3uL;QtyorID;Unkn12;Unkn12;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D06;Unkn12;MST0462;3uL;QtyorID;Unkn12;Unkn12;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D07;Unkn20;MST0377;3uL;QtyorID;Unkn20;Unkn20;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D08;Unkn20;MST0377;3uL;QtyorID;Unkn20;Unkn20;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D09;Unkn20;MST0377;3uL;QtyorID;Unkn20;Unkn20;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D10;Unkn28;MST0512;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D11;Unkn28;MST0512;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
D12;Unkn28;MST0512;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E01;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E02;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E03;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E04;Unkn13;MST0424;3uL;QtyorID;Unkn13;Unkn13;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E05;Unkn13;MST0424;3uL;QtyorID;Unkn13;Unkn13;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E06;Unkn13;MST0424;3uL;QtyorID;Unkn13;Unkn13;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E07;Unkn21;MST0404;3uL;QtyorID;Unkn21;Unkn21;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E08;Unkn21;MST0404;3uL;QtyorID;Unkn21;Unkn21;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E09;Unkn21;MST0404;3uL;QtyorID;Unkn21;Unkn21;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E10;Unkn29;MST0558;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E11;Unkn29;MST0558;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
E12;Unkn29;MST0558;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F01;Std06;std1E0;3uL;QtyorID;Std06;Std06;Treshold;NaN;3;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F02;Std06;std1E0;3uL;QtyorID;Std06;Std06;Treshold;NaN;3;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F03;Std06;std1E0;3uL;QtyorID;Std06;Std06;Treshold;NaN;3;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F04;Unkn14;MST0533;3uL;QtyorID;Unkn14;Unkn14;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F05;Unkn14;MST0533;3uL;QtyorID;Unkn14;Unkn14;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F06;Unkn14;MST0533;3uL;QtyorID;Unkn14;Unkn14;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F07;Unkn22;MST0448;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F08;Unkn22;MST0448;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F09;Unkn22;MST0448;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F10;Unkn30;MST0501;3uL;QtyorID;Unkn30;Unkn30;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F11;Unkn30;MST0501;3uL;QtyorID;Unkn30;Unkn30;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
F12;Unkn30;MST0501;3uL;QtyorID;Unkn30;Unkn30;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G01;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G02;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G03;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G04;Unkn15;MST0526;3uL;QtyorID;Unkn15;Unkn15;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G05;Unkn15;MST0526;3uL;QtyorID;Unkn15;Unkn15;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G06;Unkn15;MST0526;3uL;QtyorID;Unkn15;Unkn15;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G07;Unkn23;MST0553;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G08;Unkn23;MST0553;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G09;Unkn23;MST0553;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G10;Unkn31;MST0447;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G11;Unkn31;MST0447;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
G12;Unkn31;MST0447;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H01;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H02;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H03;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H04;Unkn16;MST0529;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H05;Unkn16;MST0529;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H06;Unkn16;MST0529;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H07;Unkn24;MST0412;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H08;Unkn24;MST0412;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H09;Unkn24;MST0412;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H10;Unkn32;MST0395;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H11;Unkn32;MST0395;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
H12;Unkn32;MST0395;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0781;MONIS5biorad;assid14;Rhihar;plt03;qpcrrundate20201218
A01;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;22.8626562573474;300000;RSqdRn;SlopedRn;qpcr0782;MONIS5biorad;assid13;Myaare;plt03;qpcrrundate20201222
A02;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;22.4817281214624;300000;RSqdRn;SlopedRn;qpcr0782;MONIS5biorad;assid13;Myaare;plt03;qpcrrundate20201222
A03;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;22.7450185650257;300000;RSqdRn;SlopedRn;qpcr0782;MONIS5biorad;assid13;Myaare;plt03;qpcrrundate20201222
A04;Unkn09;MST0379;3uL;QtyorID;Unkn09;Unkn09;Treshold;29.7268520797312;3666.69965976556;RSqdRn;SlopedRn;qpcr0782;MONIS5biorad;assid13;Myaare;plt03;qpcrrundate20201222
