Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
D5	12_MST2023061STEX31_06_3uL_  Qty or ID	Unknown	12	0.0378	23.94	3.008e+005	0.755	-2.673	
D6	12_MST2023061STEX31_06_3uL_  Qty or ID	Unknown	12	0.0378	24.09	2.641e+005	0.755	-2.673	
E4	13_MST2023076STEX31_07_3uL_  Qty or ID	Unknown	13	0.0378	27.07	2.034e+004	0.755	-2.673	
E5	13_MST2023076STEX31_07_3uL_  Qty or ID	Unknown	13	0.0378	27.97	9.364e+003	0.755	-2.673	
E6	13_MST2023076STEX31_07_3uL_  Qty or ID	Unknown	13	0.0378	28.30	7.047e+003	0.755	-2.673	
F4	14_MST2022103STEX31_09_3uL_  Qty or ID	Unknown	14	0.0378	No Ct	No Ct	0.755	-2.673	
F5	14_MST2022103STEX31_09_3uL_  Qty or ID	Unknown	14	0.0378	No Ct	No Ct	0.755	-2.673	
F6	14_MST2022103STEX31_09_3uL_  Qty or ID	Unknown	14	0.0378	36.58	5.62	0.755	-2.673	
G4	15_MST2023064STEX31_12_3uL_  Qty or ID	Unknown	15	0.0378	No Ct	No Ct	0.755	-2.673	
G5	15_MST2023064STEX31_12_3uL_  Qty or ID	Unknown	15	0.0378	No Ct	No Ct	0.755	-2.673	
G6	15_MST2023064STEX31_12_3uL_  Qty or ID	Unknown	15	0.0378	No Ct	No Ct	0.755	-2.673	
H4	16_MST2023009STEX31_15_3uL_  Qty or ID	Unknown	16	0.0378	39.69	3.842e-001	0.755	-2.673	
H5	16_MST2023009STEX31_15_3uL_  Qty or ID	Unknown	16	0.0378	37.87	1.85	0.755	-2.673	
H6	16_MST2023009STEX31_15_3uL_  Qty or ID	Unknown	16	0.0378	No Ct	No Ct	0.755	-2.673	
A7	17_MST2022089STEX31_17_3uL_  Qty or ID	Unknown	17	0.0378	No Ct	No Ct	0.755	-2.673	
A8	17_MST2022089STEX31_17_3uL_  Qty or ID	Unknown	17	0.0378	No Ct	No Ct	0.755	-2.673	
A9	17_MST2022089STEX31_17_3uL_  Qty or ID	Unknown	17	0.0378	No Ct	No Ct	0.755	-2.673	
B7	18_MST2023086STEX31_19_3uL_  Qty or ID	Unknown	18	0.0378	No Ct	No Ct	0.755	-2.673	
B8	18_MST2023086STEX31_19_3uL_  Qty or ID	Unknown	18	0.0378	41.38	9.006e-002	0.755	-2.673	
B9	18_MST2023086STEX31_19_3uL_  Qty or ID	Unknown	18	0.0378	38.93	7.436e-001	0.755	-2.673	
C7	19_MST2022077STEX31_22_3uL_  Qty or ID	Unknown	19	0.0378	32.07	2.736e+002	0.755	-2.673	
C8	19_MST2022077STEX31_22_3uL_  Qty or ID	Unknown	19	0.0378	30.51	1.049e+003	0.755	-2.673	
C9	19_MST2022077STEX31_22_3uL_  Qty or ID	Unknown	19	0.0378	31.94	3.054e+002	0.755	-2.673	
D7	20_MST2023001STEX32_01_3uL_  Qty or ID	Unknown	20	0.0378	29.16	3.362e+003	0.755	-2.673	
D8	20_MST2023001STEX32_01_3uL_  Qty or ID	Unknown	20	0.0378	30.01	1.611e+003	0.755	-2.673	
D9	20_MST2023001STEX32_01_3uL_  Qty or ID	Unknown	20	0.0378	29.61	2.275e+003	0.755	-2.673	
E7	21_MST2022052STEX32_04_3uL_  Qty or ID	Unknown	21	0.0378	38.35	1.22	0.755	-2.673	
E8	21_MST2022052STEX32_04_3uL_  Qty or ID	Unknown	21	0.0378	37.79	1.99	0.755	-2.673	
E9	21_MST2022052STEX32_04_3uL_  Qty or ID	Unknown	21	0.0378	37.68	2.18	0.755	-2.673	
F7	22_MST2023015STEX32_16_3uL_  Qty or ID	Unknown	22	0.0378	23.33	5.102e+005	0.755	-2.673	
F8	22_MST2023015STEX32_16_3uL_  Qty or ID	Unknown	22	0.0378	24.07	2.693e+005	0.755	-2.673	
F9	22_MST2023015STEX32_16_3uL_  Qty or ID	Unknown	22	0.0378	23.69	3.727e+005	0.755	-2.673	
G7	23_MST2022094STEX32_07_3uL_  Qty or ID	Unknown	23	0.0378	No Ct	No Ct	0.755	-2.673	
G8	23_MST2022094STEX32_07_3uL_  Qty or ID	Unknown	23	0.0378	No Ct	No Ct	0.755	-2.673	
G9	23_MST2022094STEX32_07_3uL_  Qty or ID	Unknown	23	0.0378	41.57	7.643e-002	0.755	-2.673	
H7	24_MST2023114STEX32_11_3uL_  Qty or ID	Unknown	24	0.0378	38.88	7.772e-001	0.755	-2.673	
H8	24_MST2023114STEX32_11_3uL_  Qty or ID	Unknown	24	0.0378	39.36	5.126e-001	0.755	-2.673	
H9	24_MST2023114STEX32_11_3uL_  Qty or ID	Unknown	24	0.0378	38.99	7.033e-001	0.755	-2.673	
A10	25_MST2023016STEX32_12_3uL_  Qty or ID	Unknown	25	0.0378	37.45	2.66	0.755	-2.673	
A11	25_MST2023016STEX32_12_3uL_  Qty or ID	Unknown	25	0.0378	37.06	3.71	0.755	-2.673	
A12	25_MST2023016STEX32_12_3uL_  Qty or ID	Unknown	25	0.0378	37.13	3.49	0.755	-2.673	
B10	26_MST2022097STEX32_14_3uL_  Qty or ID	Unknown	26	0.0378	41.02	1.225e-001	0.755	-2.673	
B11	26_MST2022097STEX32_14_3uL_  Qty or ID	Unknown	26	0.0378	40.34	2.205e-001	0.755	-2.673	
B12	26_MST2022097STEX32_14_3uL_  Qty or ID	Unknown	26	0.0378	39.79	3.549e-001	0.755	-2.673	
C10	27_MST2023118STEX32_18_3uL_  Qty or ID	Unknown	27	0.0378	31.32	5.203e+002	0.755	-2.673	
C11	27_MST2023118STEX32_18_3uL_  Qty or ID	Unknown	27	0.0378	30.53	1.033e+003	0.755	-2.673	
C12	27_MST2023118STEX32_18_3uL_  Qty or ID	Unknown	27	0.0378	31.32	5.194e+002	0.755	-2.673	
D10	28_MST2023066STEX32_21_3uL_  Qty or ID	Unknown	28	0.0378	34.52	3.320e+001	0.755	-2.673	
D11	28_MST2023066STEX32_21_3uL_  Qty or ID	Unknown	28	0.0378	36.72	4.96	0.755	-2.673	
D12	28_MST2023066STEX32_21_3uL_  Qty or ID	Unknown	28	0.0378	37.57	2.39	0.755	-2.673	
E10	29_MST2023058STEX32_22_3uL_  Qty or ID	Unknown	29	0.0378	23.32	5.138e+005	0.755	-2.673	
E11	29_MST2023058STEX32_22_3uL_  Qty or ID	Unknown	29	0.0378	23.47	4.498e+005	0.755	-2.673	
E12	29_MST2023058STEX32_22_3uL_  Qty or ID	Unknown	29	0.0378	23.49	4.445e+005	0.755	-2.673	
F10	30_MST2023074STEX32_24_3uL_  Qty or ID	Unknown	30	0.0378	34.80	2.604e+001	0.755	-2.673	
F11	30_MST2023074STEX32_24_3uL_  Qty or ID	Unknown	30	0.0378	38.11	1.50	0.755	-2.673	
F12	30_MST2023074STEX32_24_3uL_  Qty or ID	Unknown	30	0.0378	37.53	2.47	0.755	-2.673	
G10	31_MST2023019STEX33_01_3uL_  Qty or ID	Unknown	31	0.0378	28.04	8.805e+003	0.755	-2.673	
G11	31_MST2023019STEX33_01_3uL_  Qty or ID	Unknown	31	0.0378	26.83	2.486e+004	0.755	-2.673	
G12	31_MST2023019STEX33_01_3uL_  Qty or ID	Unknown	31	0.0378	27.54	1.354e+004	0.755	-2.673	
H10	32_MST2023010STEX33_03_3uL_  Qty or ID	Unknown	32	0.0378	24.28	2.250e+005	0.755	-2.673	
H11	32_MST2023010STEX33_03_3uL_  Qty or ID	Unknown	32	0.0378	24.67	1.600e+005	0.755	-2.673	
H12	32_MST2023010STEX33_03_3uL_  Qty or ID	Unknown	32	0.0378	24.49	1.867e+005	0.755	-2.673	
