Well;replno;smpltp;templvol;QtyID;WellType;Replicate;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;qpcrno;MONISprojectno;AssayID;speciesabbr;plateno;qpcrrundate
F9;22;MST2023097STEX34-09;3uL;QtyorID;Unknown;22;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
G7;23;MST2023102STEX34-11;3uL;QtyorID;Unknown;23;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
G8;23;MST2023102STEX34-11;3uL;QtyorID;Unknown;23;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
G9;23;MST2023102STEX34-11;3uL;QtyorID;Unknown;23;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
H7;24;MST2023082STEX34-14;3uL;QtyorID;Unknown;24;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
H8;24;MST2023082STEX34-14;3uL;QtyorID;Unknown;24;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
H9;24;MST2023082STEX34-14;3uL;QtyorID;Unknown;24;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
A10;25;MST2023099STEX34-15;3uL;QtyorID;Unknown;25;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
A11;25;MST2023099STEX34-15;3uL;QtyorID;Unknown;25;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
A12;25;MST2023099STEX34-15;3uL;QtyorID;Unknown;25;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
B10;26;MST2023111STEX32-05;3uL;QtyorID;Unknown;26;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
B11;26;MST2023111STEX32-05;3uL;QtyorID;Unknown;26;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
B12;26;MST2023111STEX32-05;3uL;QtyorID;Unknown;26;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
C10;27;MST2023020STEX33-23;3uL;QtyorID;Unknown;27;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
C11;27;MST2023020STEX33-23;3uL;QtyorID;Unknown;27;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
C12;27;MST2023020STEX33-23;3uL;QtyorID;Unknown;27;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
D10;28;MSTNEKSX31;3uL;QtyorID;Unknown;28;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
D11;28;MSTNEKSX31;3uL;QtyorID;Unknown;28;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
D12;28;MSTNEKSX31;3uL;QtyorID;Unknown;28;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
E10;29;MSTNEKSX32;3uL;QtyorID;Unknown;29;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
E11;29;MSTNEKSX32;3uL;QtyorID;Unknown;29;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
E12;29;MSTNEKSX32;3uL;QtyorID;Unknown;29;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
F10;30;MSTNEKSX33;3uL;QtyorID;Unknown;30;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
F11;30;MSTNEKSX33;3uL;QtyorID;Unknown;30;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
F12;30;MSTNEKSX33;3uL;QtyorID;Unknown;30;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
G10;31;MSTNEKSX34;3uL;QtyorID;Unknown;31;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
G11;31;MSTNEKSX34;3uL;QtyorID;Unknown;31;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
G12;31;MSTNEKSX34;3uL;QtyorID;Unknown;31;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
H10;32;NTC;3uL;QtyorID;Unknown;32;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
H11;32;NTC;3uL;QtyorID;Unknown;32;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
H12;32;NTC;3uL;QtyorID;Unknown;32;0.0361;NoCt;NoCt;0.991;-3.407;qpcr1048;MONIS6MST2023;AssID25;Calsap;plt02;qpcrrundate20240307
A1;01;std1E5;3uL;QtyorID;Standard;1;0.0402;20.49;3.00e+005;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A2;01;std1E5;3uL;QtyorID;Standard;1;0.0402;20.03;3.00e+005;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A3;01;std1E5;3uL;QtyorID;Standard;1;0.0402;19.97;3.00e+005;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B1;02;std1E4;3uL;QtyorID;Standard;2;0.0402;24.00;3.00e+004;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B2;02;std1E4;3uL;QtyorID;Standard;2;0.0402;23.78;3.00e+004;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B3;02;std1E4;3uL;QtyorID;Standard;2;0.0402;24.25;3.00e+004;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C1;03;std1E3;3uL;QtyorID;Standard;3;0.0402;27.63;3.00e+003;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C2;03;std1E3;3uL;QtyorID;Standard;3;0.0402;27.87;3.00e+003;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C3;03;std1E3;3uL;QtyorID;Standard;3;0.0402;27.86;3.00e+003;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D1;04;std1E2;3uL;QtyorID;Standard;4;0.0402;30.88;3.00e+002;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D2;04;std1E2;3uL;QtyorID;Standard;4;0.0402;30.98;3.00e+002;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D3;04;std1E2;3uL;QtyorID;Standard;4;0.0402;31.23;3.00e+002;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E1;05;std1E1;3uL;QtyorID;Standard;5;0.0402;34.75;3.00e+001;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E2;05;std1E1;3uL;QtyorID;Standard;5;0.0402;35.24;3.00e+001;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E3;05;std1E1;3uL;QtyorID;Standard;5;0.0402;34.00;3.00e+001;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F1;06;std1E0;3uL;QtyorID;Standard;6;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F2;06;std1E0;3uL;QtyorID;Standard;6;0.0402;38.63;3.00e+000;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F3;06;std1E0;3uL;QtyorID;Standard;6;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G1;07;std1E-1;3uL;QtyorID;Standard;7;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G2;07;std1E-1;3uL;QtyorID;Standard;7;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G3;07;std1E-1;3uL;QtyorID;Standard;7;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H1;08;std1ENTC;3uL;QtyorID;NTC;8;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H2;08;std1ENTC;3uL;QtyorID;NTC;8;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H3;08;std1ENTC;3uL;QtyorID;NTC;8;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A4;09;MST2022100STEX31-01;3uL;QtyorID;Unknown;9;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A5;09;MST2022100STEX31-01;3uL;QtyorID;Unknown;9;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A6;09;MST2022100STEX31-01;3uL;QtyorID;Unknown;9;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B4;10;MST2023051STEX31-04;3uL;QtyorID;Unknown;10;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B5;10;MST2023051STEX31-04;3uL;QtyorID;Unknown;10;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B6;10;MST2023051STEX31-04;3uL;QtyorID;Unknown;10;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C4;11;MST2023034STEX31-05;3uL;QtyorID;Unknown;11;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C5;11;MST2023034STEX31-05;3uL;QtyorID;Unknown;11;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C6;11;MST2023034STEX31-05;3uL;QtyorID;Unknown;11;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D4;12;MST2023061STEX31-06;3uL;QtyorID;Unknown;12;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D5;12;MST2023061STEX31-06;3uL;QtyorID;Unknown;12;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D6;12;MST2023061STEX31-06;3uL;QtyorID;Unknown;12;0.0402;40.31;8.969e-001;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E4;13;MST2023076STEX31-07;3uL;QtyorID;Unknown;13;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E5;13;MST2023076STEX31-07;3uL;QtyorID;Unknown;13;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E6;13;MST2023076STEX31-07;3uL;QtyorID;Unknown;13;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F4;14;MST2022103STEX31-09;3uL;QtyorID;Unknown;14;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F5;14;MST2022103STEX31-09;3uL;QtyorID;Unknown;14;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F6;14;MST2022103STEX31-09;3uL;QtyorID;Unknown;14;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G4;15;MST2023064STEX31-12;3uL;QtyorID;Unknown;15;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G5;15;MST2023064STEX31-12;3uL;QtyorID;Unknown;15;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G6;15;MST2023064STEX31-12;3uL;QtyorID;Unknown;15;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H4;16;MST2023009STEX31-15;3uL;QtyorID;Unknown;16;0.0402;42.16;2.780e-001;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H5;16;MST2023009STEX31-15;3uL;QtyorID;Unknown;16;0.0402;40.54;7.751e-001;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H6;16;MST2023009STEX31-15;3uL;QtyorID;Unknown;16;0.0402;37.63;4.95;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A7;17;MST2022089STEX31-17;3uL;QtyorID;Unknown;17;0.0402;40.05;1.06;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A8;17;MST2022089STEX31-17;3uL;QtyorID;Unknown;17;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A9;17;MST2022089STEX31-17;3uL;QtyorID;Unknown;17;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B7;18;MST2023086STEX31-19;3uL;QtyorID;Unknown;18;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B8;18;MST2023086STEX31-19;3uL;QtyorID;Unknown;18;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B9;18;MST2023086STEX31-19;3uL;QtyorID;Unknown;18;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C7;19;MST2022077STEX31-22;3uL;QtyorID;Unknown;19;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C8;19;MST2022077STEX31-22;3uL;QtyorID;Unknown;19;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C9;19;MST2022077STEX31-22;3uL;QtyorID;Unknown;19;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D7;20;MST2023001STEX32-01;3uL;QtyorID;Unknown;20;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D8;20;MST2023001STEX32-01;3uL;QtyorID;Unknown;20;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D9;20;MST2023001STEX32-01;3uL;QtyorID;Unknown;20;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E7;21;MST2022052STEX32-04;3uL;QtyorID;Unknown;21;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E8;21;MST2022052STEX32-04;3uL;QtyorID;Unknown;21;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E9;21;MST2022052STEX32-04;3uL;QtyorID;Unknown;21;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F7;22;MST2023015STEX32-16;3uL;QtyorID;Unknown;22;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F8;22;MST2023015STEX32-16;3uL;QtyorID;Unknown;22;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F9;22;MST2023015STEX32-16;3uL;QtyorID;Unknown;22;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G7;23;MST2022094STEX32-07;3uL;QtyorID;Unknown;23;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G8;23;MST2022094STEX32-07;3uL;QtyorID;Unknown;23;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G9;23;MST2022094STEX32-07;3uL;QtyorID;Unknown;23;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H7;24;MST2023114STEX32-11;3uL;QtyorID;Unknown;24;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H8;24;MST2023114STEX32-11;3uL;QtyorID;Unknown;24;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H9;24;MST2023114STEX32-11;3uL;QtyorID;Unknown;24;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A10;25;MST2023016STEX32-12;3uL;QtyorID;Unknown;25;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A11;25;MST2023016STEX32-12;3uL;QtyorID;Unknown;25;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A12;25;MST2023016STEX32-12;3uL;QtyorID;Unknown;25;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B10;26;MST2022097STEX32-14;3uL;QtyorID;Unknown;26;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B11;26;MST2022097STEX32-14;3uL;QtyorID;Unknown;26;0.0402;41.84;3.411e-001;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
B12;26;MST2022097STEX32-14;3uL;QtyorID;Unknown;26;0.0402;39.49;1.52;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C10;27;MST2023118STEX32-18;3uL;QtyorID;Unknown;27;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C11;27;MST2023118STEX32-18;3uL;QtyorID;Unknown;27;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
C12;27;MST2023118STEX32-18;3uL;QtyorID;Unknown;27;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D10;28;MST2023066STEX32-21;3uL;QtyorID;Unknown;28;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D11;28;MST2023066STEX32-21;3uL;QtyorID;Unknown;28;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
D12;28;MST2023066STEX32-21;3uL;QtyorID;Unknown;28;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E10;29;MST2023058STEX32-22;3uL;QtyorID;Unknown;29;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E11;29;MST2023058STEX32-22;3uL;QtyorID;Unknown;29;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
E12;29;MST2023058STEX32-22;3uL;QtyorID;Unknown;29;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F10;30;MST2023074STEX32-24;3uL;QtyorID;Unknown;30;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F11;30;MST2023074STEX32-24;3uL;QtyorID;Unknown;30;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
F12;30;MST2023074STEX32-24;3uL;QtyorID;Unknown;30;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G10;31;MST2023019STEX33-01;3uL;QtyorID;Unknown;31;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G11;31;MST2023019STEX33-01;3uL;QtyorID;Unknown;31;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
G12;31;MST2023019STEX33-01;3uL;QtyorID;Unknown;31;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H10;32;MST2023010STEX33-03;3uL;QtyorID;Unknown;32;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H11;32;MST2023010STEX33-03;3uL;QtyorID;Unknown;32;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
H12;32;MST2023010STEX33-03;3uL;QtyorID;Unknown;32;0.0402;NoCt;NoCt;0.997;-3.624;qpcr1049;MONIS6MST2023;AssID16;Bonham;plt01;qpcrrundate20240307
A1;01;std1E5;3uL;QtyorID;Standard;1;0.0462;20.75;3.00e+005;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
A2;01;std1E5;3uL;QtyorID;Standard;1;0.0462;20.75;3.00e+005;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
A3;01;std1E5;3uL;QtyorID;Standard;1;0.0462;20.61;3.00e+005;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
B1;02;std1E4;3uL;QtyorID;Standard;2;0.0462;23.84;3.00e+004;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
B2;02;std1E4;3uL;QtyorID;Standard;2;0.0462;24.35;3.00e+004;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
B3;02;std1E4;3uL;QtyorID;Standard;2;0.0462;24.30;3.00e+004;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
C1;03;std1E3;3uL;QtyorID;Standard;3;0.0462;27.97;3.00e+003;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
C2;03;std1E3;3uL;QtyorID;Standard;3;0.0462;27.94;3.00e+003;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
C3;03;std1E3;3uL;QtyorID;Standard;3;0.0462;28.03;3.00e+003;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
D1;04;std1E2;3uL;QtyorID;Standard;4;0.0462;31.06;3.00e+002;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
D2;04;std1E2;3uL;QtyorID;Standard;4;0.0462;31.67;3.00e+002;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
D3;04;std1E2;3uL;QtyorID;Standard;4;0.0462;31.68;3.00e+002;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
E1;05;std1E1;3uL;QtyorID;Standard;5;0.0462;35.34;3.00e+001;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
E2;05;std1E1;3uL;QtyorID;Standard;5;0.0462;34.63;3.00e+001;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
E3;05;std1E1;3uL;QtyorID;Standard;5;0.0462;35.41;3.00e+001;0.987;-3.832;qpcr1050;MONIS6MST2023;AssID16;Bonham;plt02;qpcrrundate20240308
