Well;replno;smpltp;templvol;QtyID;WellType;Replicate;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;qpcrno;MONISprojectno;AssayID;speciesabbr;plateno;qpcrrundate
D11;28;MST-2022-086STEX29-25;3uL;QtyorID;Unknown;28;0.1343;NoCt;NoCt;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
D12;28;MST-2022-086STEX29-25;3uL;QtyorID;Unknown;28;0.1343;NoCt;NoCt;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
E10;29;MST-2022-093STEX29-26;3uL;QtyorID;Unknown;29;0.1343;NoCt;NoCt;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
E11;29;MST-2022-093STEX29-26;3uL;QtyorID;Unknown;29;0.1343;NoCt;NoCt;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
E12;29;MST-2022-093STEX29-26;3uL;QtyorID;Unknown;29;0.1343;NoCt;NoCt;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
F10;30;MST-1040STEX29-27;3uL;QtyorID;Unknown;30;0.1343;35.28;1.929e+001;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
F11;30;MST-1040STEX29-27;3uL;QtyorID;Unknown;30;0.1343;34.96;2.416e+001;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
F12;30;MST-1040STEX29-27;3uL;QtyorID;Unknown;30;0.1343;34.73;2.838e+001;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
G10;31;MST-2022-034STEX28-09;3uL;QtyorID;Unknown;31;0.1343;31.36;3.035e+002;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
G11;31;MST-2022-034STEX28-09;3uL;QtyorID;Unknown;31;0.1343;31.27;3.234e+002;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
G12;31;MST-2022-034STEX28-09;3uL;QtyorID;Unknown;31;0.1343;31.39;2.977e+002;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
H10;32;MST-2022-064STEX27-13;3uL;QtyorID;Unknown;32;0.1343;38.71;1.74;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
H11;32;MST-2022-064STEX27-13;3uL;QtyorID;Unknown;32;0.1343;39.89;7.572e-001;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
H12;32;MST-2022-064STEX27-13;3uL;QtyorID;Unknown;32;0.1343;40.95;3.589e-001;0.983;-3.275;qpcr977;MONIS6MST2022;AssID13;Myaare;plt02;qpcrrundate20230811
A1;01;std1E5;3uL;QtyorID;Standard;1;0.0443;23.85;3.00e+005;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A2;01;std1E5;3uL;QtyorID;Standard;1;0.0443;23.84;3.00e+005;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A3;01;std1E5;3uL;QtyorID;Standard;1;0.0443;23.96;3.00e+005;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B1;02;std1E4;3uL;QtyorID;Standard;2;0.0443;27.44;3.00e+004;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B2;02;std1E4;3uL;QtyorID;Standard;2;0.0443;27.07;3.00e+004;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B3;02;std1E4;3uL;QtyorID;Standard;2;0.0443;27.50;3.00e+004;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C1;03;std1E3;3uL;QtyorID;Standard;3;0.0443;31.09;3.00e+003;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C2;03;std1E3;3uL;QtyorID;Standard;3;0.0443;30.93;3.00e+003;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C3;03;std1E3;3uL;QtyorID;Standard;3;0.0443;31.29;3.00e+003;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D1;04;std1E2;3uL;QtyorID;Standard;4;0.0443;34.29;3.00e+002;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D2;04;std1E2;3uL;QtyorID;Standard;4;0.0443;34.44;3.00e+002;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D3;04;std1E2;3uL;QtyorID;Standard;4;0.0443;34.78;3.00e+002;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E1;05;std1E1;3uL;QtyorID;Standard;5;0.0443;38.22;3.00e+001;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E2;05;std1E1;3uL;QtyorID;Standard;5;0.0443;37.52;3.00e+001;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E3;05;std1E1;3uL;QtyorID;Standard;5;0.0443;37.48;3.00e+001;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F1;06;std1E0;3uL;QtyorID;Standard;6;0.0443;39.92;3.00e+000;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F2;06;std1E0;3uL;QtyorID;Standard;6;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F3;06;std1E0;3uL;QtyorID;Standard;6;0.0443;41.00;3.00e+000;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G1;07;std1E-1;3uL;QtyorID;Standard;7;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G2;07;std1E-1;3uL;QtyorID;Standard;7;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G3;07;std1E-1;3uL;QtyorID;Standard;7;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H1;08;std1ENTC;3uL;QtyorID;NTC;8;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H2;08;std1ENTC;3uL;QtyorID;NTC;8;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H3;08;std1ENTC;3uL;QtyorID;NTC;8;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A4;09;MST-566STEX26-02;3uL;QtyorID;Unknown;9;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A5;09;MST-566STEX26-02;3uL;QtyorID;Unknown;9;0.0443;41.82;1.71;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A6;09;MST-566STEX26-02;3uL;QtyorID;Unknown;9;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B4;10;MST-2021-012STEX26-04;3uL;QtyorID;Unknown;10;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B5;10;MST-2021-012STEX26-04;3uL;QtyorID;Unknown;10;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B6;10;MST-2021-012STEX26-04;3uL;QtyorID;Unknown;10;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C4;11;MST-2021-019STEX26-06;3uL;QtyorID;Unknown;11;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C5;11;MST-2021-019STEX26-06;3uL;QtyorID;Unknown;11;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C6;11;MST-2021-019STEX26-06;3uL;QtyorID;Unknown;11;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D4;12;MST-2022-050STEX26-07;3uL;QtyorID;Unknown;12;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D5;12;MST-2022-050STEX26-07;3uL;QtyorID;Unknown;12;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D6;12;MST-2022-050STEX26-07;3uL;QtyorID;Unknown;12;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E4;13;MST-2021-005STEX26-09;3uL;QtyorID;Unknown;13;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E5;13;MST-2021-005STEX26-09;3uL;QtyorID;Unknown;13;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E6;13;MST-2021-005STEX26-09;3uL;QtyorID;Unknown;13;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F4;14;MST-011STEX26-11;3uL;QtyorID;Unknown;14;0.0443;34.59;2.332e+002;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F5;14;MST-011STEX26-11;3uL;QtyorID;Unknown;14;0.0443;34.64;2.266e+002;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F6;14;MST-011STEX26-11;3uL;QtyorID;Unknown;14;0.0443;34.37;2.709e+002;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G4;15;MST-2022-076STEX26-15;3uL;QtyorID;Unknown;15;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G5;15;MST-2022-076STEX26-15;3uL;QtyorID;Unknown;15;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G6;15;MST-2022-076STEX26-15;3uL;QtyorID;Unknown;15;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H4;16;MST-2021-098STEX26-17;3uL;QtyorID;Unknown;16;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H5;16;MST-2021-098STEX26-17;3uL;QtyorID;Unknown;16;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H6;16;MST-2021-098STEX26-17;3uL;QtyorID;Unknown;16;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A7;17;MST-2021-011STEX26-19;3uL;QtyorID;Unknown;17;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A8;17;MST-2021-011STEX26-19;3uL;QtyorID;Unknown;17;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A9;17;MST-2021-011STEX26-19;3uL;QtyorID;Unknown;17;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B7;18;MST-2021-021STEX26-14;3uL;QtyorID;Unknown;18;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B8;18;MST-2021-021STEX26-14;3uL;QtyorID;Unknown;18;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B9;18;MST-2021-021STEX26-14;3uL;QtyorID;Unknown;18;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C7;19;MST-2021-014STEX26-03;3uL;QtyorID;Unknown;19;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C8;19;MST-2021-014STEX26-03;3uL;QtyorID;Unknown;19;0.0443;41.02;2.94;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C9;19;MST-2021-014STEX26-03;3uL;QtyorID;Unknown;19;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D7;20;MST-2021-023STEX26-26;3uL;QtyorID;Unknown;20;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D8;20;MST-2021-023STEX26-26;3uL;QtyorID;Unknown;20;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D9;20;MST-2021-023STEX26-26;3uL;QtyorID;Unknown;20;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E7;21;MST-2021-016STEX26-08;3uL;QtyorID;Unknown;21;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E8;21;MST-2021-016STEX26-08;3uL;QtyorID;Unknown;21;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E9;21;MST-2021-016STEX26-08;3uL;QtyorID;Unknown;21;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F7;22;MST-2022-042STEX27-02;3uL;QtyorID;Unknown;22;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F8;22;MST-2022-042STEX27-02;3uL;QtyorID;Unknown;22;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F9;22;MST-2022-042STEX27-02;3uL;QtyorID;Unknown;22;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G7;23;MST-2022-047STEX27-04;3uL;QtyorID;Unknown;23;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G8;23;MST-2022-047STEX27-04;3uL;QtyorID;Unknown;23;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G9;23;MST-2022-047STEX27-04;3uL;QtyorID;Unknown;23;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H7;24;MST-2021-002STEX27-05;3uL;QtyorID;Unknown;24;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H8;24;MST-2021-002STEX27-05;3uL;QtyorID;Unknown;24;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H9;24;MST-2021-002STEX27-05;3uL;QtyorID;Unknown;24;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A10;25;MST-2021-003STEX27-06;3uL;QtyorID;Unknown;25;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A11;25;MST-2021-003STEX27-06;3uL;QtyorID;Unknown;25;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A12;25;MST-2021-003STEX27-06;3uL;QtyorID;Unknown;25;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B10;26;MST-2021-006STEX27-07;3uL;QtyorID;Unknown;26;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B11;26;MST-2021-006STEX27-07;3uL;QtyorID;Unknown;26;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
B12;26;MST-2021-006STEX27-07;3uL;QtyorID;Unknown;26;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C10;27;MST-2021-007STEX27-09;3uL;QtyorID;Unknown;27;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C11;27;MST-2021-007STEX27-09;3uL;QtyorID;Unknown;27;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
C12;27;MST-2021-007STEX27-09;3uL;QtyorID;Unknown;27;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D10;28;MST-2021-028STEX27-21;3uL;QtyorID;Unknown;28;0.0443;33.70;4.292e+002;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D11;28;MST-2021-028STEX27-21;3uL;QtyorID;Unknown;28;0.0443;33.80;4.004e+002;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
D12;28;MST-2021-028STEX27-21;3uL;QtyorID;Unknown;28;0.0443;33.87;3.825e+002;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E10;29;MST-2022-055STEX27-12;3uL;QtyorID;Unknown;29;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E11;29;MST-2022-055STEX27-12;3uL;QtyorID;Unknown;29;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
E12;29;MST-2022-055STEX27-12;3uL;QtyorID;Unknown;29;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F10;30;MST-2021-013STEX27-15;3uL;QtyorID;Unknown;30;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F11;30;MST-2021-013STEX27-15;3uL;QtyorID;Unknown;30;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
F12;30;MST-2021-013STEX27-15;3uL;QtyorID;Unknown;30;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G10;31;MST-2022-054STEX27-16;3uL;QtyorID;Unknown;31;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G11;31;MST-2022-054STEX27-16;3uL;QtyorID;Unknown;31;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
G12;31;MST-2022-054STEX27-16;3uL;QtyorID;Unknown;31;0.0443;NoCt;NoCt;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H10;32;MST-442STEX27-24;3uL;QtyorID;Unknown;32;0.0443;31.60;1.791e+003;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H11;32;MST-442STEX27-24;3uL;QtyorID;Unknown;32;0.0443;31.99;1.374e+003;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
H12;32;MST-442STEX27-24;3uL;QtyorID;Unknown;32;0.0443;31.91;1.446e+003;0.995;-3.382;qpcr978;MONIS6MST2022;AssID05;Karmik;plt01;qpcrrundate20230811
A1;01;std1E5;3uL;QtyorID;Standard;1;0.0897;25.50;3.00e+005;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
A2;01;std1E5;3uL;QtyorID;Standard;1;0.0897;25.62;3.00e+005;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
A3;01;std1E5;3uL;QtyorID;Standard;1;0.0897;25.38;3.00e+005;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
B1;02;std1E4;3uL;QtyorID;Standard;2;0.0897;29.42;3.00e+004;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
B2;02;std1E4;3uL;QtyorID;Standard;2;0.0897;29.32;3.00e+004;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
B3;02;std1E4;3uL;QtyorID;Standard;2;0.0897;28.99;3.00e+004;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
C1;03;std1E3;3uL;QtyorID;Standard;3;0.0897;32.84;3.00e+003;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
C2;03;std1E3;3uL;QtyorID;Standard;3;0.0897;32.98;3.00e+003;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
C3;03;std1E3;3uL;QtyorID;Standard;3;0.0897;32.89;3.00e+003;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
D1;04;std1E2;3uL;QtyorID;Standard;4;0.0897;36.39;3.00e+002;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
D2;04;std1E2;3uL;QtyorID;Standard;4;0.0897;36.34;3.00e+002;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
D3;04;std1E2;3uL;QtyorID;Standard;4;0.0897;36.27;3.00e+002;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
E1;05;std1E1;3uL;QtyorID;Standard;5;0.0897;39.66;3.00e+001;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
E2;05;std1E1;3uL;QtyorID;Standard;5;0.0897;40.38;3.00e+001;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
E3;05;std1E1;3uL;QtyorID;Standard;5;0.0897;39.78;3.00e+001;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
F1;06;std1E0;3uL;QtyorID;Standard;6;0.0897;44.57;3.00e+000;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
F2;06;std1E0;3uL;QtyorID;Standard;6;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
F3;06;std1E0;3uL;QtyorID;Standard;6;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
G1;07;std1E-1;3uL;QtyorID;Standard;7;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
G2;07;std1E-1;3uL;QtyorID;Standard;7;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
G3;07;std1E-1;3uL;QtyorID;Standard;7;0.0897;45.97;3.00e-001;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
H1;08;std1ENTC;3uL;QtyorID;NTC;8;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
H2;08;std1ENTC;3uL;QtyorID;NTC;8;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
H3;08;std1ENTC;3uL;QtyorID;NTC;8;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
A4;09;MST-2022-039STEX28-01;3uL;QtyorID;Unknown;9;0.0897;38.87;5.912e+001;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
A5;09;MST-2022-039STEX28-01;3uL;QtyorID;Unknown;9;0.0897;39.56;3.771e+001;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
A6;09;MST-2022-039STEX28-01;3uL;QtyorID;Unknown;9;0.0897;39.04;5.287e+001;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
B4;10;MST-2022-056STEX28-02;3uL;QtyorID;Unknown;10;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
B5;10;MST-2022-056STEX28-02;3uL;QtyorID;Unknown;10;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
B6;10;MST-2022-056STEX28-02;3uL;QtyorID;Unknown;10;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
C4;11;MST-1011STEX28-03;3uL;QtyorID;Unknown;11;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
C5;11;MST-1011STEX28-03;3uL;QtyorID;Unknown;11;0.0897;NoCt;NoCt;0.996;-3.564;qpcr979;MONIS6MST2022;AssID05;Karmik;plt02;qpcrrundate20230812
